TC,LAT_GPS,LON_GPS,GPS_ALT,O3_TECO,CO_AERO,NO_pptV,NO2_pptV,NO,NO2,SS_ColA,CCN_ColA,SS_ColB,CCN_ColB,CNC_Conc,CO2_ppm,CH4,BC_mass,BC_number,Scatter_number,methanol_ppb,acetonitrile_ppb,acetaldehyde_ppb,acetone_ppb,isoprene_furan_ppb,mvk_macr_ppb,mek_ppb,benzene_ppb,toluene_ppb,c9_aromatics_ppb,monoterpenes_ppb
31658,-8.71540832519531,-63.899658203125,106.25,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31659,-8.71541213989258,-63.899658203125,106.5625,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31660,-8.71541213989258,-63.899658203125,106.875,-0.644993782043457,-0.867247581481934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31661,-8.71540832519531,-63.899658203125,107.0625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31662,-8.71540832519531,-63.899658203125,107.3125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31663,-8.71540832519531,-63.899658203125,107.75,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31664,-8.71540451049805,-63.899658203125,108.125,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31665,-8.71540451049805,-63.899658203125,108.0625,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31666,-8.71540451049805,-63.8996429443359,107.625,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31667,-8.71540069580078,-63.899658203125,107,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31668,-8.71540069580078,-63.899658203125,106.625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31669,-8.71540451049805,-63.899658203125,106.4375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31670,-8.71540451049805,-63.899658203125,106.4375,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31671,-8.71540451049805,-63.899658203125,106.25,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31672,-8.71540069580078,-63.8996734619141,105.9375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31673,-8.71540069580078,-63.8996734619141,105.5,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31674,-8.71540069580078,-63.8996734619141,105.125,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31675,-8.71540451049805,-63.8996734619141,104.6875,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31676,-8.71540451049805,-63.8996734619141,104.375,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31677,-8.71540451049805,-63.8996734619141,104.25,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31678,-8.71540451049805,-63.8996734619141,104.0625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31679,-8.71540832519531,-63.8996887207031,104,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31680,-8.71540832519531,-63.8996887207031,104,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31681,-8.71540832519531,-63.8996887207031,104.0625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31682,-8.71540832519531,-63.8996887207031,104.25,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31683,-8.71540832519531,-63.8996887207031,104.625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31684,-8.71541213989258,-63.8996887207031,105,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31685,-8.71541595458984,-63.8996887207031,105.125,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31686,-8.71541595458984,-63.8996887207031,105.0625,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31687,-8.71541976928711,-63.8996887207031,104.9375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31688,-8.71541976928711,-63.8996887207031,105,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31689,-8.71541976928711,-63.8996887207031,105.375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31690,-8.71541976928711,-63.8996887207031,105.75,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31691,-8.71542358398438,-63.8996887207031,105.9375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31692,-8.71542358398438,-63.8996734619141,105.875,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31693,-8.71542739868164,-63.8996734619141,105.5625,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31694,-8.71542739868164,-63.8996734619141,105.4375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31695,-8.71543121337891,-63.8996734619141,105.3125,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31696,-8.71543121337891,-63.899658203125,105.25,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31697,-8.71543502807617,-63.8996734619141,105.25,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31698,-8.71543502807617,-63.8996734619141,105.4375,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31699,-8.71543502807617,-63.8996734619141,105.75,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31700,-8.71543502807617,-63.8996734619141,106,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31701,-8.71543884277344,-63.8996887207031,106.1875,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31702,-8.71543884277344,-63.8996887207031,106.375,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31703,-8.71543884277344,-63.8996887207031,106.5625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31704,-8.71543884277344,-63.8996887207031,106.625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31705,-8.71543502807617,-63.8996887207031,106.625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31706,-8.71543502807617,-63.8996887207031,106.3125,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31707,-8.71543502807617,-63.8996887207031,105.75,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31708,-8.71543884277344,-63.8996887207031,105.375,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31709,-8.71543884277344,-63.8996887207031,105.375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31710,-8.71543502807617,-63.8996887207031,105.625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31711,-8.71543121337891,-63.8996887207031,106.0625,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31712,-8.71542739868164,-63.8996887207031,106.5625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31713,-8.71542358398438,-63.8996734619141,107,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31714,-8.71541976928711,-63.8996734619141,107.0625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31715,-8.71541595458984,-63.8996734619141,107.0625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31716,-8.71541213989258,-63.8996734619141,107.0625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31717,-8.71540832519531,-63.8996734619141,107.0625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31718,-8.71540832519531,-63.8996734619141,106.6875,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31719,-8.71541213989258,-63.8996734619141,106.25,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31720,-8.71541213989258,-63.8996734619141,105.625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31721,-8.71540832519531,-63.8996887207031,105.0625,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31722,-8.71540832519531,-63.8996887207031,104.6875,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31723,-8.71540451049805,-63.8996887207031,104.625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31724,-8.71540069580078,-63.8996887207031,104.75,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31725,-8.71539688110352,-63.8996887207031,105,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31726,-8.71539688110352,-63.8997039794922,104.875,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31727,-8.71539688110352,-63.8996887207031,104.4375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31728,-8.71539688110352,-63.8996887207031,104.125,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31729,-8.71539306640625,-63.8996887207031,104.0625,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31730,-8.71539306640625,-63.8996887207031,104.1875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31731,-8.71539306640625,-63.8996887207031,104.0625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31732,-8.71539306640625,-63.8996887207031,103.625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31733,-8.71539688110352,-63.8996887207031,103.25,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31734,-8.71540069580078,-63.8996887207031,103.1875,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31735,-8.71540451049805,-63.8996734619141,103.3125,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31736,-8.71540832519531,-63.8996734619141,103.3125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31737,-8.71541213989258,-63.8996734619141,103.1875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31738,-8.71541213989258,-63.8996734619141,102.875,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31739,-8.71541213989258,-63.8996734619141,102.5625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31740,-8.71540832519531,-63.8996734619141,102.4375,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31741,-8.71540832519531,-63.8996734619141,102.6875,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31742,-8.71540451049805,-63.8996734619141,103.1875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31743,-8.71540451049805,-63.899658203125,103.875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31744,-8.71540069580078,-63.899658203125,104.25,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31745,-8.71540069580078,-63.899658203125,104.375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31746,-8.71540451049805,-63.899658203125,104.625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31747,-8.71540832519531,-63.899658203125,105.0625,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31748,-8.71541213989258,-63.899658203125,105.5625,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31749,-8.71541595458984,-63.899658203125,105.875,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31750,-8.71541595458984,-63.8996429443359,105.9375,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31751,-8.71541595458984,-63.8996429443359,106,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31752,-8.71541976928711,-63.8996429443359,106.125,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31753,-8.71541976928711,-63.8996429443359,106.3125,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31754,-8.71541976928711,-63.8996429443359,106.4375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31755,-8.71541595458984,-63.899658203125,106.75,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31756,-8.71541595458984,-63.899658203125,106.875,-0.743618011474609,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31757,-8.71541595458984,-63.899658203125,106.875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31758,-8.71541213989258,-63.899658203125,106.875,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31759,-8.71541213989258,-63.899658203125,106.9375,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31760,-8.71540832519531,-63.899658203125,107.125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31761,-8.71540451049805,-63.899658203125,107.1875,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31762,-8.71540451049805,-63.8996734619141,107,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31763,-8.71540451049805,-63.8996734619141,106.75,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31764,-8.71540069580078,-63.8996734619141,106.375,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31765,-8.71540069580078,-63.8996734619141,105.9375,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31766,-8.71540069580078,-63.8996734619141,105.5625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31767,-8.71540069580078,-63.8996734619141,105.5625,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31768,-8.71539688110352,-63.8996887207031,105.5625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31769,-8.71539306640625,-63.8996887207031,105.5625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31770,-8.71538925170898,-63.8996887207031,105.5,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31771,-8.71538925170898,-63.8996887207031,105.5,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31772,-8.71538543701172,-63.8996734619141,105.625,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31773,-8.71538162231445,-63.8996734619141,105.9375,-0.644993782043457,-0.67746639251709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31774,-8.71538162231445,-63.8996734619141,106.5625,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31775,-8.71538162231445,-63.8996734619141,107.25,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31776,-8.71537780761719,-63.8996734619141,107.625,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31777,-8.71538162231445,-63.8996734619141,107.5625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31778,-8.71538162231445,-63.8996734619141,107.3125,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31779,-8.71538162231445,-63.8996734619141,106.9375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31780,-8.71538543701172,-63.899658203125,106.6875,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31781,-8.71538925170898,-63.899658203125,106.4375,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31782,-8.71538925170898,-63.899658203125,106.1875,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31783,-8.71539306640625,-63.899658203125,105.875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31784,-8.71539306640625,-63.899658203125,105.625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31785,-8.71539688110352,-63.8996734619141,105.5625,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31786,-8.71540069580078,-63.8996734619141,105.5,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31787,-8.71540451049805,-63.8996734619141,105.625,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31788,-8.71540451049805,-63.8996734619141,105.875,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31789,-8.71540832519531,-63.8996734619141,106.125,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31790,-8.71541213989258,-63.899658203125,106.375,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31791,-8.71541595458984,-63.899658203125,106.5625,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31792,-8.71542358398438,-63.899658203125,106.6875,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31793,-8.71542739868164,-63.899658203125,106.875,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31794,-8.71543121337891,-63.899658203125,106.9375,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31795,-8.71543121337891,-63.899658203125,107.125,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31796,-8.71543121337891,-63.899658203125,107.375,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31797,-8.71543121337891,-63.899658203125,107.625,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31798,-8.71543121337891,-63.8996429443359,107.6875,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31799,-8.71543121337891,-63.899658203125,107.75,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31800,-8.71542739868164,-63.899658203125,107.8125,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31801,-8.71542358398438,-63.899658203125,108,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31802,-8.71541976928711,-63.899658203125,108.375,-0.644993782043457,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31803,-8.71541595458984,-63.899658203125,108.875,-0.743618011474609,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31804,-8.71541213989258,-63.899658203125,109.375,-0.644993782043457,-0.487804412841797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31805,-8.71540832519531,-63.899658203125,109.75,-0.743618011474609,-0.298142433166504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
